bn:00050986n;0;6;licence;0.0;0.0;0.0
bn:00046698n;8;11;info;0.0;0.0;0.0
bn:00021493n;13;25;programmation;0.7963922662945984;0.0029229747147690053;0.34748010610079577
bn:00111001a;27;36;spécifique;0.0;0.0;0.0
bn:00021493n;38;50;programmation;0.7963922662945984;0.0029229747147690053;0.34748010610079577
bn:03446093n;38;54;programmation web;1.0;0.0007714370758913568;0.20159151193633953
bn:00080778n;52;54;web;0.0;0.0;0.0
bn:00056944n;62;64;css;1.0;3.292050110489432e-05;0.04774535809018567
bn:01753580n;66;68;php;0.9998163152846092;0.004479748633684897;0.3925729442970822
bn:00098171a;90;93;beau;0.0;0.0;0.0
bn:00117260r;103;104;là;0.8571428571428571;3.07258010312347e-05;0.03713527851458886
bn:17259801n;114;117;pagé;0.0;0.0;0.0
bn:00097663a;133;134;fr;1.0;7.681450257808675e-06;0.01856763925729443
bn:00079152n;136;145;université;0.0;0.0;0.0
bn:00537645n;136;161;université antilles guyane;1.0;0.0001234518791433537;0.07957559681697612
bn:03431606n;163;166;quid;1.0;4.480845983721726e-06;0.01856763925729443
bn:00080344n;175;181;serveur;0.0;0.0;0.0
bn:02705179n;175;185;serveur web;0.8275305510721697;0.0016409955342425793;0.2572944297082228
bn:00080778n;183;185;web;0.0;0.0;0.0
bn:00049910n;192;198;langage;0.0;0.0;0.0
bn:00026501n;211;221;description;0.0;0.0;0.0
bn:00028015n;223;231;documents;0.0;0.0;0.0
bn:00049910n;237;243;langage;0.0;0.0;0.0
bn:00021493n;245;257;programmation;0.7963922662945984;0.0029229747147690053;0.34748010610079577
bn:00089840v;259;268;interprété;0.0;0.0;0.0
bn:00080344n;275;281;serveur;0.0;0.0;0.0
bn:00008786n;302;305;base;0.0;0.0;0.0
bn:00055423n;315;324;javascript;1.0;0.0030389280353273554;0.32891246684350134
bn:00049910n;326;332;langage;0.0;0.0;0.0
bn:00021493n;334;346;programmation;0.7963922662945984;0.0029229747147690053;0.34748010610079577
bn:00089840v;348;357;interprété;0.0;0.0;0.0
bn:00019763n;364;369;client;0.0;0.0;0.0
bn:00114822r;371;378;pourquoi;1.0;8.23012527622358e-07;0.007957559681697613
bn:00018661n;380;384;choix;0.0;0.0;0.0
bn:00025083n;386;389;prix;0.0;0.0;0.0
bn:00098097a;391;397;gratuit;0.0;0.0;0.0
bn:00065538n;399;405;qualité;0.0;0.0;0.0
bn:00021286n;416;426;entreprises;0.0;0.0;0.0
bn:00044916n;438;445;serveurs;0.0;0.0;0.0
bn:02705179n;438;449;serveurs web;1.0;0.0016668747059444824;0.259946949602122
bn:00080778n;447;449;web;0.0;0.0;0.0
bn:17259801n;459;462;pagé;0.0;0.0;0.0
bn:00097663a;478;479;fr;1.0;7.681450257808675e-06;0.01856763925729443
bn:00079152n;481;490;université;0.0;0.0;0.0
bn:00537645n;481;506;université antilles guyane;1.0;0.0001234518791433537;0.07957559681697612
bn:00062766n;508;511;plan;0.0;0.0;0.0
bn:00023310n;513;517;cours;0.0;0.0;0.0
bn:00056944n;549;551;css;1.0;3.292050110489432e-05;0.04774535809018567
bn:00062308n;553;560;feuilles;0.0;0.0;0.0
bn:00032400n;562;566;style;0.0;0.0;0.0
bn:01753580n;568;570;php;0.9998163152846092;0.004479748633684897;0.3925729442970822
bn:00008786n;584;587;base;0.0;0.0;0.0
bn:00047052n;589;599;interaction;0.0;0.0;0.0
bn:00023652n;607;614;création;0.0;0.0;0.0
bn:00045772n;616;620;image;0.0;0.0;0.0
bn:00035208n;622;626;volée;0.0;0.0;0.0
bn:03599511n;628;635;creation;0.9363295880149812;4.572291820124211e-05;0.05305039787798409
bn:01745594n;637;639;pdf;1.0;0.0026837524067401066;0.3076923076923077
bn:00097663a;668;669;fr;1.0;7.681450257808675e-06;0.01856763925729443
bn:00079152n;671;680;université;0.0;0.0;0.0
bn:00537645n;671;696;université antilles guyane;1.0;0.0001234518791433537;0.07957559681697612
bn:00080344n;698;704;serveur;0.0;0.0;0.0
bn:02705179n;698;708;serveur web;0.8275305510721697;0.0016409955342425793;0.2572944297082228
bn:00080344n;710;716;serveur;0.0;0.0;0.0
bn:02705179n;710;720;serveur web;0.8275305510721697;0.0016409955342425793;0.2572944297082228
bn:00080778n;718;720;web;0.0;0.0;0.0
bn:02246184n;718;732;web application;1.0;0.0015439715018195435;0.22281167108753316
bn:00005092n;722;732;application;0.0;0.0;0.0
bn:00099215a;734;740;capable;0.9950617283950617;7.370534414040228e-05;0.06896551724137931
bn:00082646v;742;749;répondre;0.0;0.0;0.0
bn:00006362n;751;758;requêtes;0.0;0.0;0.0
bn:00019763n;760;766;clients;0.0;0.0;0.0
bn:00085630v;768;775;connecté;0.0;0.0;0.0
bn:00019763n;777;783;clients;0.0;0.0;0.0
bn:00057379n;789;794;réseau;0.0;0.0;0.0
bn:00115452r;796;802;souvent;0.0;0.0;0.0
bn:00085435v;804;813;communique;0.0;0.0;0.0
bn:00019763n;815;820;client;0.0;0.0;0.0
bn:00002155n;822;825;aide;0.0;0.0;0.0
bn:00021227n;827;835;protocole;0.0;0.0;0.0
bn:00045088n;827;840;protocole http;1.0;0.002387285005123253;0.30238726790450926
bn:00045088n;837;840;http;0.8840241559154542;0.0023560105290736035;0.29973474801061006
bn:00088643v;842;848;fournit;0.0;0.0;0.0
bn:00019763n;850;856;clients;0.0;0.0;0.0
bn:00060158n;858;861;page;0.0;0.0;0.0
bn:00080344n;868;874;serveur;0.0;0.0;0.0
bn:00019763n;876;882;clients;0.0;0.0;0.0
bn:00097663a;911;912;fr;1.0;7.681450257808675e-06;0.01856763925729443
bn:00079152n;914;923;université;0.0;0.0;0.0
